-2.53, -0.15
-2.53, -0.03
-2.53, 0.09
-2.53, 0.21
-2.52, 0.33
-2.52, 0.45
-2.52, 0.57
-2.51, 0.69
-2.5, 0.81
-2.49, 0.93
-2.48, 1.05
-2.47, 1.17
-2.46, 1.29
-2.45, 1.41
-2.43, 1.53
-2.42, 1.65
-2.38, 1.75
-2.27, 1.79
-2.16, 1.84
-2.05, 1.88
-1.93, 1.93
-1.82, 1.97
-1.71, 2.02
-1.6, 2.06
-1.49, 2.1
-1.37, 2.15
-1.26, 2.19
-1.15, 2.22
-1.03, 2.21
-0.91, 2.2
-0.79, 2.19
-0.67, 2.18
-0.55, 2.17
-0.43, 2.15
-0.31, 2.14
-0.19, 2.12
-0.07, 2.11
0.05, 2.09
0.17, 2.08
0.29, 2.06
0.4, 2.04
0.52, 2.02
0.64, 2.01
0.76, 1.99
0.88, 1.97
1.0, 1.95
1.12, 1.93
1.24, 1.91
1.35, 1.89
1.47, 1.87
1.59, 1.85
1.71, 1.83
1.83, 1.81
1.95, 1.79
2.07, 1.77
2.18, 1.75
2.3, 1.73
2.42, 1.71
2.46, 1.61
2.47, 1.49
2.48, 1.37
2.49, 1.25
2.5, 1.13
2.5, 1.01
2.51, 0.89
2.51, 0.77
2.51, 0.65
2.51, 0.53
2.51, 0.41
2.51, 0.29
2.5, 0.17
2.5, 0.05
2.49, -0.07
2.49, -0.19
2.48, -0.31
2.47, -0.43
2.46, -0.55
2.44, -0.67
2.43, -0.79
2.41, -0.91
2.4, -1.02
2.38, -1.14
2.36, -1.26
2.34, -1.38
2.26, -1.47
2.17, -1.55
2.08, -1.62
1.98, -1.69
1.88, -1.76
1.78, -1.83
1.68, -1.89
1.58, -1.95
1.47, -2.01
1.36, -2.07
1.25, -2.11
1.14, -2.16
1.02, -2.2
0.88, -2.2
0.76, -2.2
0.64, -2.19
0.52, -2.18
0.4, -2.18
0.28, -2.17
0.16, -2.16
0.04, -2.15
-0.08, -2.13
-0.19, -2.12
-0.31, -2.1
-0.43, -2.09
-0.55, -2.07
-0.67, -2.05
-0.79, -2.03
-0.91, -2.01
-1.03, -1.98
-1.14, -1.96
-1.26, -1.94
-1.38, -1.91
-1.49, -1.88
-1.61, -1.85
-1.73, -1.82
-1.84, -1.78
-1.96, -1.75
-2.07, -1.71
-2.18, -1.67
-2.3, -1.63
-2.41, -1.58
-2.43, -1.46
-2.44, -1.35
-2.46, -1.23
-2.47, -1.11
-2.48, -0.99
-2.49, -0.87
-2.51, -0.75
-2.51, -0.63
-2.52, -0.51
-2.52, -0.39
-2.52, -0.27
