-2.99, 2.05
-2.92, 1.97
-2.83, 1.93
-2.72, 1.98
-2.61, 2.03
-2.5, 2.08
-2.4, 2.13
-2.28, 2.18
-2.17, 2.23
-2.07, 2.28
-1.96, 2.33
-1.85, 2.38
-1.74, 2.43
-1.62, 2.44
-1.5, 2.45
-1.45, 2.35
-1.53, 2.27
-1.62, 2.19
-1.71, 2.1
-1.79, 2.02
-1.69, 1.96
-1.59, 1.89
-1.49, 1.82
-1.39, 1.75
-1.3, 1.68
-1.2, 1.61
-1.1, 1.55
-1.0, 1.48
-0.9, 1.41
-0.8, 1.34
-0.7, 1.27
-0.61, 1.2
-0.51, 1.14
-0.41, 1.07
-0.31, 1.0
-0.21, 0.93
-0.11, 0.86
-0.01, 0.79
0.08, 0.72
0.18, 0.66
0.28, 0.59
0.38, 0.52
0.48, 0.45
0.58, 0.48
0.68, 0.55
0.77, 0.62
0.87, 0.69
0.97, 0.76
1.07, 0.83
1.17, 0.9
1.26, 0.96
1.36, 1.03
1.46, 1.1
1.56, 1.17
1.66, 1.24
1.76, 1.31
1.86, 1.38
1.95, 1.45
2.05, 1.51
2.15, 1.58
2.25, 1.65
2.35, 1.72
2.41, 1.66
2.45, 1.55
2.5, 1.44
2.56, 1.33
2.62, 1.23
2.68, 1.13
2.76, 1.04
2.83, 0.94
2.9, 0.84
2.95, 0.73
2.97, 0.61
2.96, 0.49
2.91, 0.39
2.81, 0.37
2.69, 0.37
2.57, 0.38
2.45, 0.38
2.33, 0.38
2.21, 0.39
2.09, 0.39
1.97, 0.4
1.85, 0.4
1.73, 0.41
1.61, 0.41
1.49, 0.41
1.37, 0.42
1.25, 0.42
1.13, 0.43
1.01, 0.43
0.89, 0.44
0.77, 0.44
0.68, 0.38
0.6, 0.29
0.53, 0.19
0.45, 0.1
0.38, 0.0
0.31, -0.09
0.23, -0.18
0.15, -0.28
0.08, -0.37
0.0, -0.46
-0.07, -0.56
-0.14, -0.65
-0.22, -0.75
-0.29, -0.84
-0.37, -0.94
-0.44, -1.03
-0.52, -1.12
-0.59, -1.22
-0.66, -1.31
-0.74, -1.41
-0.82, -1.5
-0.89, -1.6
-0.96, -1.69
-1.04, -1.78
-1.09, -1.87
-0.99, -1.94
-0.9, -2.01
-0.8, -2.08
-0.85, -2.18
-0.94, -2.26
-1.04, -2.32
-1.15, -2.38
-1.26, -2.42
-1.38, -2.45
-1.49, -2.47
-1.61, -2.49
-1.73, -2.51
-1.85, -2.52
-1.97, -2.53
-2.09, -2.53
-2.2, -2.56
-2.25, -2.67
-2.28, -2.76
-2.16, -2.79
-2.05, -2.82
-1.93, -2.84
-1.81, -2.87
-1.69, -2.9
-1.58, -2.93
-1.46, -2.96
-1.35, -2.98
-1.23, -3.01
-1.11, -3.04
-0.99, -3.07
-0.88, -3.1
-0.76, -3.13
-0.64, -3.15
-0.54, -3.12
-0.45, -3.05
-0.36, -2.97
-0.26, -2.89
-0.17, -2.82
-0.08, -2.86
-0.12, -2.97
-0.16, -3.09
-0.2, -3.2
-0.11, -3.26
-0.01, -3.29
0.06, -3.19
0.13, -3.1
0.2, -3.0
0.27, -2.9
0.34, -2.8
0.4, -2.71
0.48, -2.61
0.55, -2.51
-0.06, -2.74
0.35, 1.78
0.45, 1.78
0.56, 1.83
0.67, 1.88
0.78, 1.93
0.89, 1.98
1.0, 2.03
1.1, 2.08
1.21, 2.13
1.32, 2.18
1.43, 2.23
1.54, 2.28
1.65, 2.33
1.76, 2.38
1.87, 2.43
1.98, 2.48
2.09, 2.53
2.2, 2.58
2.31, 2.63
2.42, 2.68
0.28, 1.88
0.2, 1.97
0.13, 2.06
0.06, 2.16
-0.02, 2.25
-0.09, 2.35
-0.17, 2.44
-0.24, 2.54
-0.31, 2.63
-0.39, 2.73
-0.46, 2.82
-0.53, 2.92
-0.61, 3.01
-0.68, 3.1
-0.78, 3.06
-0.87, 3.01
-0.95, 3.1
-1.02, 3.2
-1.1, 3.29
-1.21, 3.31
-1.33, 3.32
-1.45, 3.32
-1.57, 3.33
-1.69, 3.33
-1.81, 3.34
-1.89, 3.26
-1.96, 3.17
-1.88, 3.13
-1.76, 3.12
-1.64, 3.08
-1.74, 2.99
-1.84, 2.92
-1.94, 2.86
-2.04, 2.79
-2.14, 2.73
-2.24, 2.66
-2.34, 2.6
-2.44, 2.53
-2.53, 2.45
-2.63, 2.37
-2.72, 2.29
-2.81, 2.22
-2.9, 2.13
-1.37, 2.44
