-3.35, -1.22
-3.32, -1.31
-3.21, -1.32
-3.08, -1.32
-2.96, -1.33
-2.85, -1.34
-2.73, -1.34
-2.61, -1.35
-2.49, -1.36
-2.36, -1.36
-2.25, -1.37
-2.13, -1.37
-2.01, -1.38
-1.89, -1.39
-1.77, -1.39
-1.66, -1.41
-1.62, -1.52
-1.54, -1.62
-1.45, -1.7
-1.35, -1.76
-1.25, -1.82
-1.14, -1.87
-1.03, -1.91
-0.91, -1.95
-0.8, -1.99
-0.68, -2.02
-0.56, -2.04
-0.44, -2.06
-0.33, -2.08
-0.21, -2.09
-0.09, -2.1
0.03, -2.1
0.15, -2.1
0.27, -2.09
0.39, -2.07
0.51, -2.04
0.62, -2.01
0.73, -1.96
0.84, -1.92
0.95, -1.86
1.06, -1.8
1.16, -1.74
1.26, -1.67
1.35, -1.6
1.44, -1.52
1.53, -1.44
1.65, -1.45
1.77, -1.46
1.89, -1.47
2.01, -1.48
2.13, -1.49
2.25, -1.49
2.37, -1.5
2.49, -1.51
2.61, -1.52
2.73, -1.53
2.85, -1.54
2.97, -1.55
3.09, -1.56
3.19, -1.55
3.19, -1.43
3.2, -1.31
3.2, -1.19
3.21, -1.07
3.22, -0.95
3.22, -0.83
3.23, -0.71
3.23, -0.59
3.24, -0.47
3.24, -0.35
3.25, -0.23
3.25, -0.11
3.26, 0.01
3.26, 0.13
3.27, 0.25
3.28, 0.37
3.28, 0.49
3.29, 0.61
3.29, 0.73
3.3, 0.85
3.3, 0.97
3.19, 0.99
3.07, 1.01
2.96, 1.03
2.84, 1.05
2.72, 1.07
2.6, 1.08
2.48, 1.1
2.36, 1.12
2.24, 1.14
2.12, 1.16
2.0, 1.17
1.89, 1.19
1.77, 1.21
1.73, 1.31
1.67, 1.42
1.59, 1.51
1.5, 1.59
1.41, 1.67
1.32, 1.74
1.21, 1.8
1.11, 1.86
1.0, 1.91
0.89, 1.96
0.78, 2.0
0.66, 2.04
0.55, 2.07
0.43, 2.09
0.31, 2.11
0.19, 2.12
0.07, 2.12
-0.05, 2.13
-0.17, 2.13
-0.29, 2.12
-0.41, 2.11
-0.52, 2.09
-0.64, 2.06
-0.76, 2.03
-0.87, 1.99
-0.98, 1.95
-1.09, 1.89
-1.2, 1.84
-1.29, 1.77
-1.39, 1.69
-1.48, 1.61
-1.56, 1.52
-1.64, 1.45
-1.76, 1.45
-1.88, 1.45
-2.0, 1.45
-2.12, 1.45
-2.24, 1.45
-2.36, 1.45
-2.48, 1.44
-2.6, 1.44
-2.72, 1.44
-2.84, 1.44
-2.96, 1.44
-3.08, 1.44
-3.2, 1.44
-3.32, 1.43
-3.32, 1.3
-3.32, 1.19
-3.33, 1.07
-3.33, 0.94
-3.33, 0.82
-3.33, 0.7
-3.33, 0.58
-3.33, 0.46
-3.33, 0.35
-3.33, 0.23
-3.34, 0.11
-3.34, -0.02
-3.34, -0.14
-3.34, -0.26
-3.34, -0.38
-3.34, -0.5
-3.34, -0.61
-3.34, -0.73
-3.35, -0.85
-3.35, -0.98
-3.35, -1.1
