-4.95, 0.17
-4.92, -0.14
-4.7, -0.36
-4.38, -0.37
-4.08, -0.27
-3.78, -0.15
-3.47, -0.09
-3.31, -0.36
-3.1, -0.59
-2.79, -0.68
-2.48, -0.71
-2.16, -0.67
-1.86, -0.56
-1.55, -0.58
-1.26, -0.72
-1.0, -0.91
-0.71, -1.04
-0.4, -1.09
-0.08, -1.08
0.23, -0.98
0.48, -0.8
0.73, -0.6
1.04, -0.53
1.35, -0.6
1.56, -0.84
1.82, -1.01
2.13, -0.97
2.35, -0.74
2.51, -0.46
2.78, -0.55
3.03, -0.74
3.3, -0.91
3.61, -0.99
3.8, -0.79
3.69, -0.49
3.62, -0.18
3.9, -0.08
4.21, -0.16
4.53, -0.19
4.82, -0.08
4.92, 0.19
4.75, 0.46
4.51, 0.67
4.25, 0.86
-4.11, 1.11
-4.37, 0.92
-4.61, 0.7
-4.81, 0.46
