-4.27, 0.87
-4.14, 0.61
-3.82, 0.56
-3.51, 0.5
-3.39, 0.22
-3.37, -0.1
-3.33, -0.42
-3.2, -0.71
-2.91, -0.82
-2.6, -0.74
-2.45, -0.47
-2.43, -0.15
-2.44, 0.17
-2.17, 0.28
-2.38, 0.48
-1.97, 0.03
-1.71, -0.16
-1.4, -0.23
-1.08, -0.21
-0.79, -0.09
-0.6, 0.16
-0.4, 0.38
-0.11, 0.24
0.17, 0.09
0.48, 0.05
0.79, 0.13
1.06, 0.3
1.32, 0.47
1.64, 0.45
1.93, 0.31
2.22, 0.17
2.52, 0.08
2.82, 0.16
3.06, 0.37
3.31, 0.57
3.44, 0.3
3.47, -0.02
3.48, -0.34
3.49, -0.66
3.53, -0.98
3.8, -1.11
4.09, -1.01
4.19, -0.71
4.22, -0.39
4.23, -0.07
4.23, 0.25
4.22, 0.57
4.14, 0.87
-4.1, 1.13
