-4.02, -5.23
-3.91, -5.27
-3.8, -5.31
-3.68, -5.35
-3.56, -5.38
-3.45, -5.41
-3.33, -5.44
-3.21, -5.46
-3.1, -5.47
-2.98, -5.49
-2.86, -5.5
-2.73, -5.5
-2.62, -5.5
-2.5, -5.49
-2.38, -5.48
-2.26, -5.47
-2.14, -5.45
-2.02, -5.42
-1.91, -5.39
-1.79, -5.35
-1.68, -5.32
-1.57, -5.27
-1.46, -5.22
-1.36, -5.16
-1.25, -5.1
-1.16, -5.04
-1.11, -5.16
-1.06, -5.27
-1.01, -5.37
-0.97, -5.48
-0.92, -5.6
-0.87, -5.71
-0.83, -5.82
-0.78, -5.93
-0.74, -6.04
-0.7, -6.15
-0.65, -6.27
-0.61, -6.38
-0.58, -6.5
-0.55, -6.61
-0.46, -6.68
-0.34, -6.7
-0.22, -6.69
-0.1, -6.67
0.01, -6.64
0.13, -6.6
0.24, -6.55
0.35, -6.5
0.45, -6.45
0.56, -6.39
0.66, -6.33
0.76, -6.26
0.86, -6.19
0.95, -6.11
1.03, -6.02
1.1, -5.92
1.11, -5.81
1.04, -5.71
0.93, -5.66
0.81, -5.63
0.7, -5.61
0.58, -5.6
0.46, -5.59
0.38, -5.54
0.37, -5.42
0.36, -5.3
0.35, -5.18
0.33, -5.07
0.32, -4.95
0.3, -4.83
0.28, -4.71
0.26, -4.59
0.23, -4.48
0.21, -4.36
0.18, -4.24
0.15, -4.12
0.11, -4.01
0.07, -3.9
0.03, -3.79
-0.02, -3.68
-0.07, -3.57
-0.14, -3.47
-0.21, -3.37
-0.29, -3.29
-0.4, -3.23
-0.42, -3.11
-0.45, -3.0
-0.48, -2.88
-0.52, -2.77
-0.57, -2.66
-0.62, -2.55
-0.67, -2.44
-0.73, -2.34
-0.8, -2.24
-0.87, -2.14
-0.93, -2.04
-1.01, -1.95
-1.09, -1.85
-1.17, -1.76
-1.25, -1.68
-1.33, -1.56
-1.29, -1.41
-1.3, -1.3
-1.27, -1.19
-1.19, -1.1
-1.12, -1.01
-1.04, -0.91
-0.97, -0.82
-0.89, -0.73
-0.82, -0.63
-0.74, -0.54
-0.66, -0.45
-0.58, -0.37
-0.47, -0.32
-0.36, -0.27
-0.25, -0.22
-0.14, -0.17
-0.04, -0.12
0.07, -0.06
0.18, 0.0
0.28, 0.06
0.38, 0.12
0.48, 0.19
0.58, 0.26
0.68, 0.33
0.77, 0.4
0.86, 0.48
0.95, 0.55
1.04, 0.63
1.13, 0.72
1.22, 0.8
1.3, 0.89
1.38, 0.98
1.45, 1.07
1.53, 1.17
1.59, 1.27
1.66, 1.36
1.72, 1.47
1.78, 1.57
1.84, 1.68
1.89, 1.79
1.93, 1.9
1.97, 2.01
2.01, 2.13
2.09, 2.21
2.16, 2.31
2.23, 2.41
2.28, 2.52
2.32, 2.63
2.34, 2.75
2.35, 2.87
2.38, 2.97
2.43, 3.08
2.4, 3.2
2.31, 3.27
2.32, 3.35
2.38, 3.45
2.45, 3.56
2.51, 3.66
2.58, 3.76
2.64, 3.86
2.7, 3.96
2.76, 4.07
2.83, 4.17
2.93, 4.21
3.05, 4.24
3.17, 4.27
3.28, 4.29
3.35, 4.39
3.41, 4.49
3.46, 4.6
3.52, 4.7
3.57, 4.81
3.63, 4.92
3.68, 5.02
3.73, 5.13
3.78, 5.24
3.83, 5.35
3.87, 5.46
3.91, 5.58
3.95, 5.69
3.97, 5.81
3.98, 5.93
3.96, 6.05
3.91, 6.15
3.87, 6.27
3.82, 6.37
3.78, 6.49
3.73, 6.6
3.65, 6.71
3.54, 6.61
3.46, 6.52
3.39, 6.43
3.31, 6.34
3.23, 6.25
3.15, 6.16
3.08, 6.07
3.0, 5.98
2.92, 5.88
2.84, 5.79
2.76, 5.7
2.69, 5.61
2.61, 5.52
2.53, 5.43
2.45, 5.34
2.37, 5.24
2.3, 5.15
2.22, 5.06
2.14, 4.97
2.06, 4.88
2.03, 4.77
2.05, 4.65
2.06, 4.54
2.08, 4.42
2.03, 4.32
1.96, 4.22
1.88, 4.13
1.81, 4.04
1.73, 3.94
1.65, 3.86
1.55, 3.91
1.45, 3.85
1.39, 3.75
