-1.65, 0.73
-1.61, 0.82
-1.5, 0.85
-1.38, 0.88
-1.26, 0.92
-1.15, 0.95
-1.04, 0.99
-0.92, 1.02
-0.81, 1.05
-0.69, 1.09
-0.57, 1.12
-0.46, 1.15
-0.34, 1.19
-0.23, 1.22
-0.11, 1.25
0.0, 1.29
0.11, 1.32
0.23, 1.35
0.35, 1.39
0.46, 1.41
0.57, 1.37
0.69, 1.34
0.81, 1.3
0.92, 1.26
1.03, 1.23
1.15, 1.19
1.26, 1.15
1.38, 1.12
1.49, 1.09
1.61, 1.05
1.61, 0.93
1.61, 0.8
1.61, 0.69
1.61, 0.57
1.61, 0.45
1.61, 0.33
1.61, 0.21
1.61, 0.09
1.6, -0.03
1.6, -0.15
1.6, -0.27
1.6, -0.39
1.6, -0.51
1.49, -0.56
1.38, -0.6
1.27, -0.64
1.15, -0.69
1.04, -0.73
0.93, -0.77
0.82, -0.82
0.71, -0.86
0.6, -0.9
0.48, -0.95
0.37, -0.99
0.26, -1.03
0.15, -1.08
0.04, -1.12
-0.08, -1.16
-0.19, -1.21
-0.3, -1.25
-0.41, -1.29
-0.52, -1.34
-0.63, -1.38
-0.74, -1.37
-0.84, -1.3
-0.94, -1.23
-1.04, -1.17
-1.14, -1.1
-1.23, -1.03
-1.33, -0.96
-1.44, -0.9
-1.52, -0.82
-1.53, -0.7
-1.54, -0.58
-1.55, -0.46
-1.56, -0.34
-1.57, -0.22
-1.58, -0.1
-1.59, 0.02
-1.6, 0.13
-1.61, 0.25
-1.62, 0.37
-1.63, 0.49
-1.64, 0.61
