-4.51, -0.57
-4.5, -0.89
-4.49, -1.2
-4.45, -1.52
-4.4, -1.84
-4.34, -2.15
-4.25, -2.46
-4.15, -2.76
-4.03, -3.06
-3.89, -3.35
-3.72, -3.62
-3.53, -3.87
-3.29, -4.09
-3.01, -4.23
-2.7, -4.33
-2.39, -4.39
-2.07, -4.43
-1.75, -4.45
-1.43, -4.46
-1.11, -4.46
-0.79, -4.44
-0.47, -4.41
-0.15, -4.37
0.16, -4.32
0.47, -4.25
0.79, -4.18
1.09, -4.09
1.4, -3.99
1.7, -3.88
1.99, -3.75
2.28, -3.61
2.56, -3.46
2.83, -3.29
3.1, -3.11
3.34, -2.91
3.57, -2.68
3.77, -2.43
3.96, -2.17
4.11, -1.89
4.24, -1.6
4.34, -1.29
4.41, -0.98
4.46, -0.67
4.47, -0.35
-1.18, 4.51
-1.5, 4.48
-1.81, 4.42
-2.12, 4.32
-2.41, 4.19
-2.68, 4.02
-2.94, 3.83
-3.17, 3.61
-3.38, 3.37
-3.56, 3.11
-3.73, 2.83
-3.87, 2.55
-3.99, 2.25
-4.1, 1.95
-4.19, 1.64
-4.27, 1.34
-4.34, 1.02
-4.4, 0.71
-4.44, 0.39
-4.48, 0.07
-4.5, -0.25
