-1.52, 0.78
-1.51, 0.9
-1.44, 0.99
-1.33, 1.03
-1.21, 1.05
-1.09, 1.07
-0.97, 1.08
-0.85, 1.09
-0.73, 1.1
-0.61, 1.11
-0.49, 1.12
-0.37, 1.13
-0.25, 1.14
-0.13, 1.15
-0.01, 1.16
0.11, 1.16
0.23, 1.17
0.34, 1.18
0.47, 1.19
0.59, 1.2
0.71, 1.21
0.83, 1.21
0.95, 1.22
1.07, 1.23
1.19, 1.24
1.31, 1.23
1.41, 1.18
1.48, 1.08
1.26, -1.05
1.14, -1.06
1.02, -1.07
0.9, -1.07
0.78, -1.08
0.66, -1.09
0.54, -1.1
0.42, -1.11
0.3, -1.11
0.18, -1.12
0.06, -1.13
-0.06, -1.14
-0.18, -1.15
-0.3, -1.16
-0.42, -1.16
-0.54, -1.17
-0.66, -1.18
-0.78, -1.19
-0.9, -1.2
-1.02, -1.2
-1.14, -1.2
-1.26, -1.18
-1.36, -1.12
-1.41, -1.01
-1.42, -0.89
