-4.18, 3.09
-4.18, 3.21
-4.18, 3.33
-4.18, 3.45
-4.08, 3.47
-3.96, 3.47
-3.84, 3.47
-3.72, 3.47
-3.6, 3.47
-3.48, 3.47
-3.36, 3.48
-3.24, 3.48
-3.12, 3.48
-3.07, 3.4
-3.06, 3.28
-3.05, 3.16
-3.04, 3.04
-3.03, 2.92
-3.02, 2.8
-3.01, 2.68
-3.0, 2.56
-2.99, 2.44
-2.98, 2.32
-2.97, 2.2
-2.96, 2.08
-2.95, 1.96
-2.94, 1.84
-2.93, 1.72
-2.92, 1.6
-2.87, 1.5
-2.78, 1.42
-2.69, 1.34
-2.6, 1.26
-2.51, 1.19
-2.42, 1.11
-2.37, 1.01
-2.37, 0.89
-2.38, 0.77
-2.38, 0.65
-2.38, 0.53
-2.39, 0.41
-2.39, 0.29
-2.39, 0.17
-2.4, 0.05
-2.4, -0.07
-2.4, -0.19
-2.37, -0.3
-2.24, -0.23
-2.13, -0.18
-2.02, -0.14
-1.9, -0.1
-1.78, -0.09
-1.67, -0.1
-1.55, -0.14
-1.45, -0.2
-1.36, -0.28
-1.28, -0.38
-1.22, -0.48
-1.17, -0.59
-1.17, -0.7
-1.2, -0.82
-1.23, -0.93
-1.27, -1.05
-1.3, -1.16
-1.34, -1.28
-1.37, -1.39
-1.39, -1.51
-1.34, -1.62
-1.29, -1.72
-1.24, -1.83
-1.25, -1.94
-1.29, -2.05
-1.33, -2.17
-1.38, -2.28
-1.42, -2.39
-1.33, -2.42
-1.23, -2.34
-1.14, -2.27
-1.05, -2.19
-0.96, -2.11
-0.86, -2.04
-0.77, -1.96
-0.68, -1.89
-0.58, -1.81
-0.49, -1.73
-0.4, -1.66
-0.3, -1.58
-0.21, -1.51
-0.11, -1.43
-0.02, -1.36
0.08, -1.29
0.18, -1.22
0.3, -1.2
0.42, -1.19
0.54, -1.17
0.66, -1.16
0.78, -1.14
0.89, -1.12
1.01, -1.11
1.13, -1.09
1.25, -1.08
1.37, -1.06
1.49, -1.04
1.61, -1.03
1.73, -1.01
1.85, -0.99
1.97, -0.97
2.09, -0.96
2.21, -0.94
2.32, -0.92
2.44, -0.91
2.56, -0.89
2.68, -0.87
2.73, -0.76
2.79, -0.65
2.84, -0.55
2.9, -0.44
2.96, -0.34
3.03, -0.24
3.1, -0.15
3.18, -0.06
3.27, 0.02
3.37, 0.08
3.49, 0.11
3.6, 0.08
3.7, 0.0
3.78, -0.09
3.84, -0.19
3.89, -0.3
3.93, -0.41
3.97, -0.53
4.0, -0.64
4.03, -0.76
4.05, -0.88
4.07, -1.0
4.09, -1.11
4.1, -1.23
4.12, -1.35
4.13, -1.47
4.13, -1.59
4.14, -1.71
4.14, -1.83
4.14, -1.95
4.13, -2.07
4.12, -2.19
4.11, -2.31
4.08, -2.43
4.05, -2.55
4.01, -2.66
3.96, -2.77
3.9, -2.87
3.82, -2.96
3.72, -3.03
3.61, -3.06
3.49, -3.07
3.37, -3.08
3.25, -3.09
3.13, -3.1
3.07, -3.18
3.07, -3.3
3.06, -3.42
2.96, -3.43
2.84, -3.43
2.72, -3.42
2.6, -3.42
-1.44, -2.5
-4.17, 2.13
-4.17, 2.25
-4.17, 2.37
-4.17, 2.49
-4.17, 2.61
-4.17, 2.73
-4.17, 2.85
-4.17, 2.97
