-2.71, -0.8
-2.68, -0.91
-2.65, -1.03
-2.62, -1.14
-2.57, -1.25
-2.53, -1.37
-2.48, -1.47
-2.42, -1.58
-2.36, -1.69
-2.3, -1.79
-2.23, -1.89
-2.15, -1.98
-2.07, -2.07
-1.99, -2.16
-1.9, -2.24
-1.81, -2.32
-1.71, -2.37
-1.59, -2.37
-1.47, -2.37
-1.35, -2.38
-1.23, -2.38
-1.11, -2.39
-0.99, -2.39
-0.87, -2.39
-0.75, -2.4
-0.63, -2.4
-0.51, -2.41
-0.39, -2.41
-0.27, -2.41
-0.15, -2.42
-0.03, -2.42
0.09, -2.43
0.21, -2.43
0.33, -2.44
0.45, -2.44
0.57, -2.44
0.69, -2.45
0.81, -2.45
0.81, -2.36
0.77, -2.25
0.74, -2.13
0.7, -2.02
0.67, -1.9
0.68, -1.8
0.77, -1.72
0.86, -1.65
0.95, -1.57
1.04, -1.49
1.13, -1.41
1.23, -1.33
1.32, -1.25
1.41, -1.17
1.5, -1.1
1.59, -1.02
1.68, -0.94
1.77, -0.86
1.86, -0.78
1.95, -0.71
2.04, -0.63
2.14, -0.55
2.23, -0.47
2.32, -0.39
2.41, -0.32
2.5, -0.24
2.59, -0.16
2.68, -0.08
2.63, 0.03
2.58, 0.14
2.53, 0.25
2.49, 0.36
2.44, 0.47
2.39, 0.58
2.34, 0.69
2.3, 0.8
2.25, 0.91
2.2, 1.02
2.15, 1.13
2.12, 1.24
2.17, 1.35
2.23, 1.46
2.28, 1.57
2.33, 1.67
2.38, 1.78
2.44, 1.89
2.49, 2.0
2.38, 2.02
2.26, 2.05
2.14, 2.07
2.03, 2.1
1.91, 2.12
1.79, 2.15
1.67, 2.17
1.55, 2.2
1.44, 2.22
1.32, 2.25
1.2, 2.27
1.08, 2.29
0.97, 2.32
0.85, 2.34
0.73, 2.37
0.62, 2.39
0.5, 2.42
0.38, 2.44
0.26, 2.46
0.15, 2.49
0.04, 2.5
-0.05, 2.41
-0.12, 2.32
-0.2, 2.23
-0.28, 2.14
-0.36, 2.04
-0.44, 1.95
-0.52, 1.86
-0.59, 1.77
-0.67, 1.68
-0.75, 1.59
-0.83, 1.5
-0.91, 1.41
-0.98, 1.32
-1.06, 1.23
-1.14, 1.14
-1.22, 1.04
-1.3, 0.95
-1.38, 0.86
-1.46, 0.77
-1.53, 0.68
-1.61, 0.59
-1.69, 0.5
-1.77, 0.41
-1.85, 0.32
-1.93, 0.23
-2.0, 0.14
-2.08, 0.04
-2.16, -0.05
-2.24, -0.14
-2.32, -0.23
-2.39, -0.32
-2.47, -0.41
-2.55, -0.5
-2.63, -0.59
-2.71, -0.68
