-6.26, 0.39
-6.23, 0.68
-5.93, 0.62
-5.68, 0.67
-5.46, 0.8
-5.21, 0.61
-4.91, 0.63
-4.62, 0.77
-4.46, 0.59
-4.35, 0.4
-4.08, 0.58
-3.78, 0.67
-3.47, 0.61
-3.21, 0.44
-2.92, 0.55
-2.62, 0.64
-2.31, 0.59
-2.04, 0.43
-1.8, 0.62
-1.54, 0.6
-1.29, 0.58
-1.0, 0.68
-0.72, 0.56
-0.42, 0.47
-0.17, 0.65
0.12, 0.75
0.39, 0.6
0.66, 0.49
0.95, 0.6
1.22, 0.47
1.35, 0.76
1.65, 0.83
1.93, 0.69
2.14, 0.62
2.43, 0.62
2.7, 0.63
2.94, 0.83
3.25, 0.84
3.5, 0.65
3.77, 0.82
4.08, 0.83
4.37, 0.69
4.62, 0.76
4.9, 0.83
5.13, 0.67
5.39, 0.85
5.68, 0.96
5.75, 0.7
5.96, 0.69
6.23, 0.63
6.16, 0.33
6.14, 0.04
5.92, -0.17
5.65, -0.28
5.43, -0.52
5.2, -0.73
4.92, -0.88
4.6, -0.9
4.28, -0.91
3.96, -0.92
3.64, -0.92
3.32, -0.93
3.0, -0.93
2.68, -0.93
2.36, -0.93
2.04, -0.93
1.72, -0.93
1.4, -0.93
1.07, -0.93
0.75, -0.93
0.43, -0.93
0.11, -0.93
-0.21, -0.92
-0.53, -0.92
-0.85, -0.92
-1.17, -0.92
-1.49, -0.92
-1.81, -0.91
-2.13, -0.91
-2.45, -0.9
-2.77, -0.9
-3.09, -0.9
-3.41, -0.89
-3.73, -0.89
-4.05, -0.88
-4.37, -0.87
-4.69, -0.82
-4.94, -0.62
-5.17, -0.4
-5.41, -0.21
-5.7, -0.08
-5.69, 0.13
-6.0, 0.21
