-4.07, -0.3
-4.0, -0.61
-3.88, -0.91
-3.73, -1.19
-3.56, -1.46
-3.37, -1.72
-3.17, -1.97
-2.96, -2.21
-2.74, -2.45
-2.51, -2.66
-2.27, -2.88
-2.03, -3.09
-1.78, -3.29
-1.53, -3.48
-1.26, -3.66
-0.98, -3.81
-0.68, -3.92
-0.36, -3.97
-0.04, -3.94
0.27, -3.87
0.57, -3.77
0.85, -3.62
1.11, -3.43
1.33, -3.2
1.52, -2.94
1.67, -2.66
1.79, -2.36
1.88, -2.06
1.95, -1.74
1.99, -1.43
2.02, -1.11
2.07, -0.8
2.3, -0.58
2.59, -0.43
2.88, -0.3
3.17, -0.17
3.44, -0.01
3.69, 0.2
3.87, 0.46
3.98, 0.76
4.03, 1.08
4.01, 1.39
3.93, 1.7
3.79, 1.99
3.62, 2.26
2.17, 3.58
1.9, 3.75
1.61, 3.89
1.31, 3.98
0.99, 4.01
0.67, 3.97
0.37, 3.86
0.11, 3.68
-0.11, 3.45
-0.27, 3.17
-0.41, 2.89
-0.55, 2.59
-0.7, 2.31
-0.92, 2.09
-1.24, 2.05
-1.56, 2.03
-1.87, 1.99
-2.19, 1.94
-2.5, 1.86
-2.8, 1.74
-3.08, 1.6
-3.34, 1.41
-3.57, 1.19
-3.75, 0.92
-3.89, 0.64
-3.99, 0.33
-4.05, 0.02
